areaname,country,devname,lat,lon,flag,capital,year,value
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,1999,1478
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,2000,1763
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,2001,1899
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,2002,1498
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,2003,1245
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,2004,1175
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,2005,988
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,2006,1111
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,2007,1200
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,2008,1123
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,2009,1188
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,2010,1238
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,2011,959
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,2012,1243
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,2013,1240
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,1980,2
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,1981,4
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,1982,7
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,1983,1
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,1984,2
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,1985,5
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,1986,7
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,1987,0
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,1988,4
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,1989,9
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,1990,7
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,1991,4
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,1992,4
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,1993,5
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,1994,7
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,1995,9
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,1996,8
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,1997,8
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,1998,2
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,1999,6
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,2000,0
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,2001,6
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,2002,2
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,2003,5
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,2004,5
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,2005,2
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,2006,0
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,2007,1
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,2008,0
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,2009,5
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,2010,5
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,2011,2
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,2012,3
Oceania,Tonga,Developing regions,-20,-175,https://restcountries.eu/data/ton.svg,Nuku'alofa,2013,5
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,1980,22045
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,1981,24796
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,1982,20620
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,1983,10015
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,1984,10170
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,1985,9564
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,1986,9470
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,1987,21337
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,1988,27359
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,1989,23795
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,1990,31668
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,1991,23380
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,1992,34123
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,1993,33720
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,1994,39231
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,1995,30145
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,1996,29322
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,1997,22965
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,1998,10367
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,1999,7045
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,2000,8840
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,2001,11728
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,2002,8046
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,2003,6797
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,2004,7533
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,2005,7258
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,2006,7140
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,2007,8216
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,2008,8979
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,2009,8876
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,2010,8724
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,2011,6204
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,2012,6195
Europe,United Kingdom of Great Britain and Northern Ireland,Developed regions,54,-2,https://restcountries.eu/data/gbr.svg,London,2013,5827
