areaname,country,devname,lat,lon,flag,year,value
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,2007,9463
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,2008,10190
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,2009,8995
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,2010,8142
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,2011,7676
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,2012,7891
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,2013,8501
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,1980,5123
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,1981,6682
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,1982,3308
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,1983,1863
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,1984,1527
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,1985,1816
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,1986,1960
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,1987,2643
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,1988,2758
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,1989,4323
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,1990,8076
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,1991,14255
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,1992,10846
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,1993,9817
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,1994,13128
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,1995,14398
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,1996,19415
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,1997,20475
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,1998,21049
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,1999,30069
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,2000,35529
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,2001,36434
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,2002,31961
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,2003,36439
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,2004,36619
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,2005,42584
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,2006,33518
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,2007,27642
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,2008,30037
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,2009,29622
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,2010,30391
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,2011,28502
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,2012,33024
Asia,China,Developing regions,35,105,https://restcountries.eu/data/chn.svg,2013,34129
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,1980,1729
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,1981,2027
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,1982,2219
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,1983,1490
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,1984,1169
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,1985,1177
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,1986,1298
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,1987,1658
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,1988,2038
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,1989,2332
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,1990,2177
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,1991,2911
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,1992,3487
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,1993,3709
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,1994,2759
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,1995,3332
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,1996,2623
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,1997,2473
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,1998,3214
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,1999,3343
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,2000,3765
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,2001,3806
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,2002,3463
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,2003,3568
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,2004,4391
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,2005,4429
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,2006,4002
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,2007,4290
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,2008,4532
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,2009,5051
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,2010,4646
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,2011,4080
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,2012,6280
Europe,France,Developed regions,46,2,https://restcountries.eu/data/fra.svg,2013,5623
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,1980,1626
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,1981,1977
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,1982,3062
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,1983,2376
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,1984,1610
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,1985,1441
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,1986,1233
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,1987,1704
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,1988,1482
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,1989,1706
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,1990,1273
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,1991,1273
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,1992,1181
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,1993,1488
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,1994,1255
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,1995,1553
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,1996,1686
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,1997,1397
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,1998,1363
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,1999,1717
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,2000,1703
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,2001,1456
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,2002,1375
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,2003,1865
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,2004,2020
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,2005,2226
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,2006,2767
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,2007,2449
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,2008,3833
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,2009,3887
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,2010,2956
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,2011,2053
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,2012,1702
Europe,Germany,Developed regions,51,9,https://restcountries.eu/data/deu.svg,2013,1217
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,1980,8880
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,1981,8670
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,1982,8147
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,1983,7338
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,1984,5704
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,1985,4211
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,1986,7150
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,1987,10189
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,1988,11522
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,1989,10343
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,1990,12041
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,1991,13734
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,1992,13673
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,1993,21496
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,1994,18620
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,1995,18489
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,1996,23859
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,1997,22268
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,1998,17241
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,1999,18974
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,2000,28572
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,2001,31223
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,2002,31889
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,2003,27155
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,2004,28235
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,2005,36210
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,2006,33848
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,2007,28742
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,2008,28261
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,2009,29456
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,2010,34235
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,2011,27509
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,2012,30933
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,2013,33087
